Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
63rd Street Weather Station,06/25/2015 02:00:00 AM,21.5,18.8,78,0,0,212.3,0,185,1.8,3,993.2,1,354,12,06/25/2015 2:00 AM,63rdStreetWeatherStation201506250200
Oak Street Weather Station,06/25/2015 02:00:00 AM,22.3,18.3,68,0,0,129.1,0,89,0.8,1.8,993.4,0,0,12.1,06/25/2015 2:00 AM,OakStreetWeatherStation201506250200
63rd Street Weather Station,06/25/2015 03:00:00 AM,21,19.3,86,6.6,2.3,214.6,60,241,2.7,4.9,992.5,1,354,12,06/25/2015 3:00 AM,63rdStreetWeatherStation201506250300
Oak Street Weather Station,06/25/2015 03:00:00 AM,21.8,18.9,76,3,0.9,130,60,343,0.6,2.8,992.7,0,0,12.1,06/25/2015 3:00 AM,OakStreetWeatherStation201506250300
63rd Street Weather Station,06/25/2015 04:00:00 AM,19.5,18.9,95,4.8,7.4,222,60,15,2.6,4.1,992.8,2,355,12,06/25/2015 4:00 AM,63rdStreetWeatherStation201506250400
Oak Street Weather Station,06/25/2015 04:00:00 AM,19.6,18.8,93,4.8,6.8,136.8,60,0,0,0.5,993,0,0,12.2,06/25/2015 4:00 AM,OakStreetWeatherStation201506250400
63rd Street Weather Station,06/25/2015 05:00:00 AM,19.1,18.9,97,12.6,8,230,60,198,0.8,1.6,993,2,355,12,06/25/2015 5:00 AM,63rdStreetWeatherStation201506250500
Oak Street Weather Station,06/25/2015 05:00:00 AM,20.2,19.1,91,5.4,3.1,140,60,275,1.3,2.6,993.1,0,359,12.1,06/25/2015 5:00 AM,OakStreetWeatherStation201506250500
63rd Street Weather Station,06/25/2015 06:00:00 AM,19.9,19.2,94,0,5.9,235.9,0,161,1.1,3.4,992.5,6,355,11.9,06/25/2015 6:00 AM,63rdStreetWeatherStation201506250600
Oak Street Weather Station,06/25/2015 06:00:00 AM,20.1,19.1,91,0,5.9,145.8,0,108,1.4,3.5,992.6,6,0,12.1,06/25/2015 6:00 AM,OakStreetWeatherStation201506250600
63rd Street Weather Station,06/25/2015 07:00:00 AM,20.2,19.6,95,0,0,235.9,0,184,2.1,3.4,992.5,12,355,11.9,06/25/2015 7:00 AM,63rdStreetWeatherStation201506250700
Oak Street Weather Station,06/25/2015 07:00:00 AM,20.3,19.2,90,0,0,145.9,0,121,0.7,1.6,992.7,10,0,12.1,06/25/2015 7:00 AM,OakStreetWeatherStation201506250700
63rd Street Weather Station,06/25/2015 08:00:00 AM,20.6,20.1,95,0,0,235.9,0,195,2.6,3.9,992.1,149,354,11.9,06/25/2015 8:00 AM,63rdStreetWeatherStation201506250800
Oak Street Weather Station,06/25/2015 08:00:00 AM,21,19.6,88,0,0,145.9,0,172,0.6,2.4,992.1,82,0,12.1,06/25/2015 8:00 AM,OakStreetWeatherStation201506250800
63rd Street Weather Station,06/25/2015 09:00:00 AM,21.7,20.7,92,0,0,235.9,0,211,2.2,5.2,991.8,404,355,11.9,06/25/2015 9:00 AM,63rdStreetWeatherStation201506250900
Oak Street Weather Station,06/25/2015 09:00:00 AM,22.1,20.2,84,0,0,145.9,0,22,1,1.6,992.2,213,0,12.1,06/25/2015 9:00 AM,OakStreetWeatherStation201506250900
63rd Street Weather Station,06/25/2015 10:00:00 AM,23.5,21.4,83,0,0,235.9,0,235,1.4,3,991.7,673,356,12,06/25/2015 10:00 AM,63rdStreetWeatherStation201506251000
Oak Street Weather Station,06/25/2015 10:00:00 AM,21.8,19.8,84,0,0,145.9,0,100,0.4,1.5,992.1,733,0,12.1,06/25/2015 10:00 AM,OakStreetWeatherStation201506251000
63rd Street Weather Station,06/25/2015 11:00:00 AM,25.9,22.0,72,0,0,235.9,0,285,2,3.5,991.9,530,356,12,06/25/2015 11:00 AM,63rdStreetWeatherStation201506251100
Oak Street Weather Station,06/25/2015 11:00:00 AM,21.7,19.8,84,0,0,145.9,0,36,1.2,2.4,992.4,607,0,12.2,06/25/2015 11:00 AM,OakStreetWeatherStation201506251100
63rd Street Weather Station,06/25/2015 01:00:00 PM,22.8,20.7,83,0,0,235.9,0,90,1.7,2.2,991.5,260,354,11.9,06/25/2015 1:00 PM,63rdStreetWeatherStation201506251300
Oak Street Weather Station,06/25/2015 01:00:00 PM,19,18.1,92,0,0,145.9,0,17,1.2,1.6,992.3,188,359,12.1,06/25/2015 1:00 PM,OakStreetWeatherStation201506251300
63rd Street Weather Station,06/25/2015 02:00:00 PM,18.8,18.4,96,0,0,235.9,0,51,1.1,2.4,991.6,88,355,11.9,06/25/2015 2:00 PM,63rdStreetWeatherStation201506251400
Oak Street Weather Station,06/25/2015 02:00:00 PM,20,18.7,88,0,0,145.9,0,83,1,1.6,992.2,292,0,12.1,06/25/2015 2:00 PM,OakStreetWeatherStation201506251400
63rd Street Weather Station,06/25/2015 03:00:00 PM,19.8,19.3,96,0,0.1,236,0,25,2.2,3,991.7,131,355,12,06/25/2015 3:00 PM,63rdStreetWeatherStation201506251500
Oak Street Weather Station,06/25/2015 03:00:00 PM,20.3,19.3,92,0,0,145.9,0,138,0.6,1.2,992.2,111,0,12.1,06/25/2015 3:00 PM,OakStreetWeatherStation201506251500
63rd Street Weather Station,06/25/2015 04:00:00 PM,19.6,19.1,96,0,0,236,0,17,2.7,3.7,991.8,270,353,11.9,06/25/2015 4:00 PM,63rdStreetWeatherStation201506251600
Oak Street Weather Station,06/25/2015 04:00:00 PM,21,19.4,87,0,0,145.9,0,46,0.9,1.5,992.5,124,0,12.1,06/25/2015 4:00 PM,OakStreetWeatherStation201506251600
63rd Street Weather Station,06/25/2015 05:00:00 PM,20.1,19.6,96,0,0,236,0,15,3.2,4.1,992,57,354,12,06/25/2015 5:00 PM,63rdStreetWeatherStation201506251700
Oak Street Weather Station,06/25/2015 05:00:00 PM,18.5,17.9,95,0,0,145.9,0,15,2.9,3.3,992.5,65,0,12.1,06/25/2015 5:00 PM,OakStreetWeatherStation201506251700
63rd Street Weather Station,06/25/2015 06:00:00 PM,18.6,18.3,98,0,0,236,0,15,3.9,5.2,992.1,65,354,11.9,06/25/2015 6:00 PM,63rdStreetWeatherStation201506251800
Oak Street Weather Station,06/25/2015 06:00:00 PM,17.1,16.8,96,0,0,145.9,0,12,3.6,4.9,992.9,38,359,12.1,06/25/2015 6:00 PM,OakStreetWeatherStation201506251800
63rd Street Weather Station,06/25/2015 07:00:00 PM,17.3,17.3,100,0,0.1,236.1,0,11,4.4,7.2,992.1,46,354,11.9,06/25/2015 7:00 PM,63rdStreetWeatherStation201506251900
Oak Street Weather Station,06/25/2015 07:00:00 PM,17,16.7,98,0,0,145.9,0,63,0.7,1,992.5,48,0,12.1,06/25/2015 7:00 PM,OakStreetWeatherStation201506251900
63rd Street Weather Station,06/25/2015 08:00:00 PM,17.4,17.4,100,0,0,236.1,0,16,4.4,6.1,991.6,9,355,11.9,06/25/2015 8:00 PM,63rdStreetWeatherStation201506252000
Oak Street Weather Station,06/25/2015 08:00:00 PM,17,16.9,98,0,0,145.9,0,7,2.2,3.2,992.2,5,0,12,06/25/2015 8:00 PM,OakStreetWeatherStation201506252000
63rd Street Weather Station,06/25/2015 09:00:00 PM,17.3,17.3,100,0,0,236.1,0,20,2.2,4.1,992.1,2,354,11.9,06/25/2015 9:00 PM,63rdStreetWeatherStation201506252100
Oak Street Weather Station,06/25/2015 09:00:00 PM,16.6,16.4,98,0,0,145.9,0,3,3.6,4.8,992.6,1,359,12.1,06/25/2015 9:00 PM,OakStreetWeatherStation201506252100
63rd Street Weather Station,06/25/2015 10:00:00 PM,16.8,16.8,100,0,0,236.1,0,17,3.4,5.9,992.2,2,355,11.9,06/25/2015 10:00 PM,63rdStreetWeatherStation201506252200
Oak Street Weather Station,06/25/2015 10:00:00 PM,15.8,15.6,98,0,0,145.9,0,21,1.5,1.9,993.2,1,0,12,06/25/2015 10:00 PM,OakStreetWeatherStation201506252200
63rd Street Weather Station,06/25/2015 11:00:00 PM,17.5,16.1,87,0,0,236.1,0,3,2.9,5.1,993.8,2,354,12,06/25/2015 11:00 PM,63rdStreetWeatherStation201506252300
Oak Street Weather Station,06/25/2015 11:00:00 PM,17.8,15.3,77,0,0,145.9,0,22,1.1,1.5,994.5,1,0,12,06/25/2015 11:00 PM,OakStreetWeatherStation201506252300
63rd Street Weather Station,06/26/2015 12:00:00 AM,17.6,15.8,83,0,0,236.1,0,8,3.4,5.7,992.4,2,355,12,06/26/2015 12:00 AM,63rdStreetWeatherStation201506262400
Oak Street Weather Station,06/26/2015 12:00:00 AM,17,14.9,80,0,0,145.9,0,6,1.7,3.9,993.1,1,0,12.1,06/26/2015 12:00 AM,OakStreetWeatherStation201506262400
63rd Street Weather Station,06/26/2015 01:00:00 AM,17.2,16.0,89,0,0,236.1,0,11,5,8.1,992.1,2,354,12,06/26/2015 1:00 AM,63rdStreetWeatherStation201506260100
Oak Street Weather Station,06/26/2015 01:00:00 AM,16.5,14.9,85,0,0,145.9,0,8,2.2,5,993.1,1,0,12.1,06/26/2015 1:00 AM,OakStreetWeatherStation201506260100
63rd Street Weather Station,06/26/2015 02:00:00 AM,16.6,15.6,90,0,0,236.1,0,11,6.5,9.5,991.9,2,355,11.9,06/26/2015 2:00 AM,63rdStreetWeatherStation201506260200
Oak Street Weather Station,06/26/2015 02:00:00 AM,16.4,14.9,86,0,0,145.9,0,17,2.6,4,992.7,1,359,12,06/26/2015 2:00 AM,OakStreetWeatherStation201506260200
63rd Street Weather Station,06/26/2015 03:00:00 AM,16.5,15.7,92,0,0,236.1,0,16,4.1,6.5,991.2,2,355,11.9,06/26/2015 3:00 AM,63rdStreetWeatherStation201506260300
Oak Street Weather Station,06/26/2015 03:00:00 AM,16,14.6,87,0,0,145.9,0,13,2.8,3.7,992,1,0,12.1,06/26/2015 3:00 AM,OakStreetWeatherStation201506260300
63rd Street Weather Station,06/26/2015 04:00:00 AM,16.2,15.7,94,0,0,236.1,0,10,5,8.8,991.5,2,355,11.9,06/26/2015 4:00 AM,63rdStreetWeatherStation201506260400
Oak Street Weather Station,06/26/2015 04:00:00 AM,15.4,14.4,90,0,0,145.9,0,359,2.8,3.7,992.2,2,0,12,06/26/2015 4:00 AM,OakStreetWeatherStation201506260400
63rd Street Weather Station,06/26/2015 05:00:00 AM,15.5,15.2,98,0,0,236.1,0,7,3.2,6.3,992.5,3,354,11.9,06/26/2015 5:00 AM,63rdStreetWeatherStation201506260500
Oak Street Weather Station,06/26/2015 05:00:00 AM,15.1,14.5,94,0,0,145.9,0,3,1.8,3.1,993.3,2,359,12.1,06/26/2015 5:00 AM,OakStreetWeatherStation201506260500
63rd Street Weather Station,06/26/2015 06:00:00 AM,15.8,15.8,100,0,0,236.1,0,14,3,5.2,993,12,354,11.9,06/26/2015 6:00 AM,63rdStreetWeatherStation201506260600
Oak Street Weather Station,06/26/2015 06:00:00 AM,15.1,14.9,98,0,0,145.9,0,12,1.6,3.1,993.8,8,359,12,06/26/2015 6:00 AM,OakStreetWeatherStation201506260600
63rd Street Weather Station,06/26/2015 07:00:00 AM,16.2,16.3,100,0,0,236.1,0,355,2.8,6.6,993.7,24,354,12,06/26/2015 7:00 AM,63rdStreetWeatherStation201506260700
Oak Street Weather Station,06/26/2015 07:00:00 AM,15.4,15.2,98,0,0,145.9,0,17,2.9,3.6,994.6,21,0,12.1,06/26/2015 7:00 AM,OakStreetWeatherStation201506260700
63rd Street Weather Station,06/26/2015 08:00:00 AM,16,16.0,100,0,0,236.1,0,1,3.7,7.2,993.7,43,354,11.9,06/26/2015 8:00 AM,63rdStreetWeatherStation201506260800
Oak Street Weather Station,06/26/2015 08:00:00 AM,15.6,15.4,98,0,0,145.9,0,9,1.4,3.1,994.4,33,358,12.2,06/26/2015 8:00 AM,OakStreetWeatherStation201506260800
63rd Street Weather Station,06/26/2015 09:00:00 AM,16.8,16.8,100,0,0,236.1,0,12,4.9,7.1,993.4,81,355,11.9,06/26/2015 9:00 AM,63rdStreetWeatherStation201506260900
Oak Street Weather Station,06/26/2015 09:00:00 AM,16.1,15.9,98,0,0,145.9,0,4,1.4,2.3,994.4,40,0,12,06/26/2015 9:00 AM,OakStreetWeatherStation201506260900
63rd Street Weather Station,06/26/2015 10:00:00 AM,17.2,16.7,95,0,0,236.1,0,66,3.8,5.7,992.8,106,355,11.9,06/26/2015 10:00 AM,63rdStreetWeatherStation201506261000
Oak Street Weather Station,06/26/2015 10:00:00 AM,17,16.0,91,0,0,145.9,0,39,1,2.2,993.6,104,359,12,06/26/2015 10:00 AM,OakStreetWeatherStation201506261000
63rd Street Weather Station,06/26/2015 11:00:00 AM,17.5,16.8,93,0,0,236.1,0,71,5.2,7.1,992.4,197,354,11.9,06/26/2015 11:00 AM,63rdStreetWeatherStation201506261100
Oak Street Weather Station,06/26/2015 11:00:00 AM,17,16.1,91,0,0,145.9,0,101,0.8,1.8,993.5,75,0,12.1,06/26/2015 11:00 AM,OakStreetWeatherStation201506261100
63rd Street Weather Station,06/26/2015 12:00:00 PM,17.4,16.7,93,0,0,236.1,0,67,4.5,6.3,992.8,55,355,11.9,06/26/2015 12:00 PM,63rdStreetWeatherStation201506261200
Oak Street Weather Station,06/26/2015 12:00:00 PM,16.9,16.2,93,0,0,145.9,0,27,1,1.6,993.8,57,0,12,06/26/2015 12:00 PM,OakStreetWeatherStation201506261200
63rd Street Weather Station,06/26/2015 01:00:00 PM,17.3,16.8,95,0,0,236.1,0,63,3.1,5.7,992.8,111,355,12,06/26/2015 1:00 PM,63rdStreetWeatherStation201506261300
Oak Street Weather Station,06/26/2015 01:00:00 PM,17,16.3,93,0,0,145.9,0,28,0.7,0.9,993.8,41,0,12.1,06/26/2015 1:00 PM,OakStreetWeatherStation201506261300
63rd Street Weather Station,06/26/2015 02:00:00 PM,17.3,16.9,96,0,0,236.1,0,64,3.1,5.3,992.1,110,354,12,06/26/2015 2:00 PM,63rdStreetWeatherStation201506261400
Oak Street Weather Station,06/26/2015 02:00:00 PM,17.1,16.3,92,0,0,145.9,0,358,0.8,1.3,993.1,50,0,12.1,06/26/2015 2:00 PM,OakStreetWeatherStation201506261400
63rd Street Weather Station,06/26/2015 03:00:00 PM,17.1,16.8,97,10.2,4.4,240.5,60,28,4,5.9,992,46,355,11.9,06/26/2015 3:00 PM,63rdStreetWeatherStation201506261500
Oak Street Weather Station,06/26/2015 03:00:00 PM,16.6,15.7,91,0,0,145.9,0,15,1.8,4.6,993.1,97,0,12,06/26/2015 3:00 PM,OakStreetWeatherStation201506261500
63rd Street Weather Station,06/26/2015 04:00:00 PM,17,16.4,95,6.6,4.8,245.3,60,4,4.4,7.8,992.3,50,355,11.9,06/26/2015 4:00 PM,63rdStreetWeatherStation201506261600
Oak Street Weather Station,06/26/2015 04:00:00 PM,16.7,15.5,89,5.4,0.3,146.2,60,0,0.5,1.9,993.3,21,0,12.1,06/26/2015 4:00 PM,OakStreetWeatherStation201506261600
63rd Street Weather Station,06/26/2015 05:00:00 PM,16.7,16.4,97,3.6,6.6,251.9,60,10,5.4,8.2,992.3,24,354,11.9,06/26/2015 5:00 PM,63rdStreetWeatherStation201506261700
Oak Street Weather Station,06/26/2015 05:00:00 PM,16.1,15.3,91,0.6,3.2,149.4,60,10,3.1,4.5,993.3,28,0,12.1,06/26/2015 5:00 PM,OakStreetWeatherStation201506261700
63rd Street Weather Station,06/26/2015 06:00:00 PM,16.2,15.8,96,1.2,9.8,261.7,60,8,4.4,7.8,992.7,27,354,11.9,06/26/2015 6:00 PM,63rdStreetWeatherStation201506261800
Oak Street Weather Station,06/26/2015 06:00:00 PM,15.7,14.9,92,2.4,0.9,150.3,60,37,2,3,993.6,27,359,12,06/26/2015 6:00 PM,OakStreetWeatherStation201506261800
63rd Street Weather Station,06/26/2015 07:00:00 PM,16.4,16.0,96,4.8,5.9,267.6,60,26,4.8,8.5,992.4,11,354,11.9,06/26/2015 7:00 PM,63rdStreetWeatherStation201506261900
Oak Street Weather Station,06/26/2015 07:00:00 PM,16,15.1,92,0,3.4,153.7,60,11,2.8,4.6,993.5,14,359,12.1,06/26/2015 7:00 PM,OakStreetWeatherStation201506261900
63rd Street Weather Station,06/26/2015 08:00:00 PM,16.2,15.7,95,4.8,7,274.6,60,16,6.1,8.8,992.2,5,354,11.9,06/26/2015 8:00 PM,63rdStreetWeatherStation201506262000
Oak Street Weather Station,06/26/2015 08:00:00 PM,15.7,14.8,91,1.8,1.1,154.8,60,359,1.3,1.7,993.3,5,359,12,06/26/2015 8:00 PM,OakStreetWeatherStation201506262000
63rd Street Weather Station,06/26/2015 09:00:00 PM,16.4,15.8,95,0,1.9,276.5,60,14,6.1,8.9,992,3,354,11.9,06/26/2015 9:00 PM,63rdStreetWeatherStation201506262100
Oak Street Weather Station,06/26/2015 09:00:00 PM,16,15.1,91,0,1.1,155.9,60,8,1.3,2.6,993.2,2,0,12.1,06/26/2015 9:00 PM,OakStreetWeatherStation201506262100
63rd Street Weather Station,06/26/2015 10:00:00 PM,17.3,16.7,95,0,0.9,277.4,60,28,5,7.8,992.8,2,354,11.9,06/26/2015 10:00 PM,63rdStreetWeatherStation201506262200
Oak Street Weather Station,06/26/2015 10:00:00 PM,15.8,14.9,90,0,0.2,156.1,60,52,0.6,1.3,993.5,2,359,12,06/26/2015 10:00 PM,OakStreetWeatherStation201506262200
63rd Street Weather Station,06/26/2015 11:00:00 PM,16.6,16.0,94,0,2.1,279.5,60,17,4.3,6.4,992.8,3,355,11.9,06/26/2015 11:00 PM,63rdStreetWeatherStation201506262300
Oak Street Weather Station,06/26/2015 11:00:00 PM,15.5,14.5,91,0,0.1,156.2,60,0,0.3,0.7,993.5,2,359,12,06/26/2015 11:00 PM,OakStreetWeatherStation201506262300
63rd Street Weather Station,06/27/2015 12:00:00 AM,16.5,15.9,95,0,0.4,279.9,60,15,3.5,4.8,992.5,3,355,11.9,06/27/2015 12:00 AM,63rdStreetWeatherStation201506272400
Oak Street Weather Station,06/27/2015 12:00:00 AM,16,14.9,89,0,0,156.2,60,96,0.7,1.5,993.2,2,0,12,06/27/2015 12:00 AM,OakStreetWeatherStation201506272400
63rd Street Weather Station,06/27/2015 01:00:00 AM,16.5,15.8,94,1.2,0.6,280.5,60,354,3.2,4.7,992,2,354,11.7,06/27/2015 1:00 AM,63rdStreetWeatherStation201506270100
Oak Street Weather Station,06/27/2015 01:00:00 AM,16.4,15.2,88,0,0,156.3,60,3,0.5,1,992.8,2,0,12,06/27/2015 1:00 AM,OakStreetWeatherStation201506270100
63rd Street Weather Station,06/27/2015 02:00:00 AM,16.3,15.5,93,0,0.3,280.8,0,0,4.8,8.1,991.2,2,354,11.9,06/27/2015 2:00 AM,63rdStreetWeatherStation201506270200
Oak Street Weather Station,06/27/2015 02:00:00 AM,15.8,14.8,90,0,0,156.3,0,0,0,1.3,992.1,2,359,12.1,06/27/2015 2:00 AM,OakStreetWeatherStation201506270200
63rd Street Weather Station,06/27/2015 03:00:00 AM,16.9,15.8,90,0,0,280.8,0,11,3.1,5.3,990.9,2,354,11.9,06/27/2015 3:00 AM,63rdStreetWeatherStation201506270300
Oak Street Weather Station,06/27/2015 03:00:00 AM,16.2,14.7,85,0,0,156.3,0,0,0,0.9,991.6,2,359,12.2,06/27/2015 3:00 AM,OakStreetWeatherStation201506270300
63rd Street Weather Station,06/27/2015 04:00:00 AM,16.6,15.3,88,0,0,280.8,0,15,4.1,7.8,990.8,2,354,11.9,06/27/2015 4:00 AM,63rdStreetWeatherStation201506270400
Oak Street Weather Station,06/27/2015 04:00:00 AM,16.3,14.5,83,0,0,156.3,0,11,1.5,2,991.6,2,0,12.1,06/27/2015 4:00 AM,OakStreetWeatherStation201506270400
63rd Street Weather Station,06/27/2015 05:00:00 AM,16.6,15.1,86,0,0,280.8,0,2,3.4,6.3,991.1,3,355,11.9,06/27/2015 5:00 AM,63rdStreetWeatherStation201506270500
Oak Street Weather Station,06/27/2015 05:00:00 AM,15.8,14.0,83,0,0,156.3,0,340,1.6,4.2,992,2,359,12,06/27/2015 5:00 AM,OakStreetWeatherStation201506270500
63rd Street Weather Station,06/27/2015 06:00:00 AM,16.2,14.8,87,0,0,280.8,0,14,5.3,9,991.3,21,354,11.9,06/27/2015 6:00 AM,63rdStreetWeatherStation201506270600
Oak Street Weather Station,06/27/2015 06:00:00 AM,15.7,13.9,83,0,0,156.3,0,4,2.8,4.3,992.2,22,359,12.1,06/27/2015 6:00 AM,OakStreetWeatherStation201506270600
63rd Street Weather Station,06/27/2015 07:00:00 AM,16.1,14.6,86,0,0,280.8,0,4,4.3,8.9,991.5,113,355,11.9,06/27/2015 7:00 AM,63rdStreetWeatherStation201506270700
Oak Street Weather Station,06/27/2015 07:00:00 AM,15.3,13.4,81,0,0,156.3,0,353,1.4,3.2,992.4,108,359,12,06/27/2015 7:00 AM,OakStreetWeatherStation201506270700
63rd Street Weather Station,06/27/2015 08:00:00 AM,15.7,14.2,86,0,0,280.8,0,11,7.4,11.4,992,164,355,12,06/27/2015 8:00 AM,63rdStreetWeatherStation201506270800
Oak Street Weather Station,06/27/2015 08:00:00 AM,15.6,13.4,79,0,0,156.3,0,356,3.4,5.2,992.9,173,0,12.1,06/27/2015 8:00 AM,OakStreetWeatherStation201506270800
63rd Street Weather Station,06/27/2015 09:00:00 AM,15.8,14.2,85,0,0,280.8,0,9,5.8,11.1,992.4,435,356,11.9,06/27/2015 9:00 AM,63rdStreetWeatherStation201506270900
Oak Street Weather Station,06/27/2015 09:00:00 AM,15.8,13.5,78,0,0,156.3,0,10,5.3,7.8,993.4,618,359,12.1,06/27/2015 9:00 AM,OakStreetWeatherStation201506270900
63rd Street Weather Station,06/27/2015 10:00:00 AM,16,14.3,84,0,0,280.8,0,7,5.7,9.8,992.5,593,355,12,06/27/2015 10:00 AM,63rdStreetWeatherStation201506271000
Oak Street Weather Station,06/27/2015 10:00:00 AM,15.7,13.8,81,0,0,156.3,0,9,4.2,5.8,993.6,674,0,12.1,06/27/2015 10:00 AM,OakStreetWeatherStation201506271000
63rd Street Weather Station,06/27/2015 11:00:00 AM,16.4,14.6,83,0,0,280.8,0,13,6.7,8.3,993.1,775,355,12,06/27/2015 11:00 AM,63rdStreetWeatherStation201506271100
Oak Street Weather Station,06/27/2015 11:00:00 AM,15.9,13.8,80,0,0,156.3,0,6,4.6,5.9,994,935,0,12.1,06/27/2015 11:00 AM,OakStreetWeatherStation201506271100
63rd Street Weather Station,06/27/2015 12:00:00 PM,16.6,14.8,83,0,0,280.8,0,10,6.2,9.9,993.3,888,355,11.9,06/27/2015 12:00 PM,63rdStreetWeatherStation201506271200
Oak Street Weather Station,06/27/2015 12:00:00 PM,16.3,14.0,78,0,0,156.3,0,9,4.5,6.5,994.4,928,0,12.1,06/27/2015 12:00 PM,OakStreetWeatherStation201506271200
63rd Street Weather Station,06/27/2015 01:00:00 PM,17,15.0,82,0,0,280.8,0,9,5.7,8.4,993.5,915,354,12,06/27/2015 1:00 PM,63rdStreetWeatherStation201506271300
Oak Street Weather Station,06/27/2015 01:00:00 PM,17.2,14.6,76,0,0,156.3,0,7,3.8,5.2,994.1,926,0,12.1,06/27/2015 1:00 PM,OakStreetWeatherStation201506271300
63rd Street Weather Station,06/27/2015 02:00:00 PM,17.8,15.7,81,0,0,280.8,0,9,4.2,7,993.1,890,354,11.9,06/27/2015 2:00 PM,63rdStreetWeatherStation201506271400
Oak Street Weather Station,06/27/2015 02:00:00 PM,17.3,14.7,75,0,0,156.3,0,0,3.8,5.2,994.1,915,0,12.1,06/27/2015 2:00 PM,OakStreetWeatherStation201506271400
63rd Street Weather Station,06/27/2015 03:00:00 PM,18.1,15.7,79,0,0,280.8,0,15,4,7.1,993,834,353,11.9,06/27/2015 3:00 PM,63rdStreetWeatherStation201506271500
Oak Street Weather Station,06/27/2015 03:00:00 PM,17.8,14.8,73,0,0,156.3,0,10,3.7,5.9,993.8,764,359,12.1,06/27/2015 3:00 PM,OakStreetWeatherStation201506271500
63rd Street Weather Station,06/27/2015 04:00:00 PM,18.1,15.4,75,0,0,280.8,0,8,4.8,8.6,992.8,439,354,11.9,06/27/2015 4:00 PM,63rdStreetWeatherStation201506271600
Oak Street Weather Station,06/27/2015 04:00:00 PM,18.5,14.3,64,0,0,156.3,0,6,4.1,5.7,993.5,619,359,12.1,06/27/2015 4:00 PM,OakStreetWeatherStation201506271600
63rd Street Weather Station,06/27/2015 05:00:00 PM,18.9,15.5,70,0,0,280.8,0,4,4.1,7.7,992.6,582,353,11.9,06/27/2015 5:00 PM,63rdStreetWeatherStation201506271700
Oak Street Weather Station,06/27/2015 05:00:00 PM,19.3,14.8,62,0,0,156.3,0,16,3,5.1,993.3,247,0,12.1,06/27/2015 5:00 PM,OakStreetWeatherStation201506271700
63rd Street Weather Station,06/27/2015 06:00:00 PM,19.2,15.9,72,0,0,280.8,0,18,4,6,992.3,370,353,12,06/27/2015 6:00 PM,63rdStreetWeatherStation201506271800
Oak Street Weather Station,06/27/2015 06:00:00 PM,18.8,14.8,66,0,0,156.3,0,14,2.9,3.9,993,50,359,12.1,06/27/2015 6:00 PM,OakStreetWeatherStation201506271800
63rd Street Weather Station,06/27/2015 07:00:00 PM,17.9,15.5,78,0,0,280.8,0,8,3,5.5,992.1,188,354,12,06/27/2015 7:00 PM,63rdStreetWeatherStation201506271900
Oak Street Weather Station,06/27/2015 07:00:00 PM,18,14.4,68,0,0,156.3,0,35,2.7,3.9,992.8,33,359,12.1,06/27/2015 7:00 PM,OakStreetWeatherStation201506271900
63rd Street Weather Station,06/27/2015 08:00:00 PM,17.6,14.9,76,0,0,280.8,0,14,3.7,5.3,991.7,24,354,11.9,06/27/2015 8:00 PM,63rdStreetWeatherStation201506272000
Oak Street Weather Station,06/27/2015 08:00:00 PM,18,14.0,65,0,0,156.3,0,27,0.7,1.5,992.5,18,359,12,06/27/2015 8:00 PM,OakStreetWeatherStation201506272000
63rd Street Weather Station,06/27/2015 09:00:00 PM,18.2,14.6,68,0,0,280.8,0,7,3.2,5.7,991.6,2,355,11.9,06/27/2015 9:00 PM,63rdStreetWeatherStation201506272100
Oak Street Weather Station,06/27/2015 09:00:00 PM,18.9,13.3,54,0,0,156.3,0,16,2.1,4,992.2,1,0,12.1,06/27/2015 9:00 PM,OakStreetWeatherStation201506272100
63rd Street Weather Station,06/27/2015 10:00:00 PM,17.9,14.4,69,0,0,280.8,0,3,2.3,4.7,991.5,2,355,11.9,06/27/2015 10:00 PM,63rdStreetWeatherStation201506272200
Oak Street Weather Station,06/27/2015 10:00:00 PM,17.8,13.9,66,0,0,156.3,0,16,0.4,1,992.3,1,0,12.1,06/27/2015 10:00 PM,OakStreetWeatherStation201506272200
63rd Street Weather Station,06/27/2015 11:00:00 PM,18.4,14.0,62,0,0,280.8,0,1,2.7,4.3,991.3,2,354,11.9,06/27/2015 11:00 PM,63rdStreetWeatherStation201506272300
Oak Street Weather Station,06/27/2015 11:00:00 PM,18.8,12.7,50,0,0,156.3,0,253,0.8,1.5,992,1,0,12.1,06/27/2015 11:00 PM,OakStreetWeatherStation201506272300
63rd Street Weather Station,06/28/2015 12:00:00 AM,18.2,13.5,60,0,0,280.8,0,356,1.9,3,991.5,2,355,11.9,06/28/2015 12:00 AM,63rdStreetWeatherStation201506282400
Oak Street Weather Station,06/28/2015 12:00:00 AM,18.7,12.8,50,0,0,156.3,0,0,0,0.9,992,1,0,12,06/28/2015 12:00 AM,OakStreetWeatherStation201506282400
